id,type,name,date,fromdate,todate,datetype,dateevent,datename,daterelation,dateplace,lon,lat,match
amnhc_2000316,Expedition,Scarritt Patagonian Expedition (2nd : 1933-1934),1933,,,existdates,,,,Malay Peninsula,,,
amnhc_2000317,Expedition,Anthony Wyoming Expedition,1934,,,existdates,,,,Wyoming,-107.290284,43.075968,Wyoming
amnhc_2000318,Expedition,Bird Labrador Expedition,1934,,,existdates,,,,"Hopedale, Labrador",,,
amnhc_2000319,Expedition,Grand Canyon Entomological Expedition (1934),1934,,,existdates,,,,Grand Canyon,,,
amnhc_2000320,Expedition,Heilner Cuba Expedition,1934,,,existdates,,,,"Zapata Swamp, Cuba",-77.781167,21.521757,Cuba
amnhc_2000321,Expedition,Puerto Rico Archaeological Survey,1934,,,existdates,,,,Archaeological sites in Puerto Rico,-66.590149,18.220833,Puerto Rico
amnhc_2000322,Expedition,Archbold Expedition to New Guinea (2nd : 1936-1937),,1934,1939,existdates,,,,"New Guinea (Papua, Daru, Lake Habbema)",143.95555,-6.314993,Papua New Guinea
amnhc_2000323,Expedition,Bird Chilean Expedition,1939,,,existdates,,,,"New Guinea (Papua, Daru, Lake Habbema)",143.95555,-6.314993,Papua New Guinea
amnhc_2000324,Expedition,Snyder Canadian Expedition (Peace River District),1939,,,existdates,,,,"New Guinea (Papua, Daru, Lake Habbema)",-77.033418,38.905985,District of Columbia
amnhc_2000325,Expedition,Templeton Crocker Pacific Expedition (1st : 1934-1935),1939,,,existdates,,,,"New Guinea (Papua, Daru, Lake Habbema)",143.95555,-6.314993,Papua New Guinea
amnhc_2000326,Expedition,Vernay-Hopwood Chindwin Expedition of the American Museum of Natural History (1934-1935),1935,,,existdates,,,,Rangoon,,,
amnhc_2000326,Expedition,Vernay-Hopwood Chindwin Expedition of the American Museum of Natural History (1934-1935),1935-01-08,,,place,,,,Rangoon,,,
amnhc_2000326,Expedition,Vernay-Hopwood Chindwin Expedition of the American Museum of Natural History (1934-1935),1935-01-10,,,place,,,,Rangoon,,,
amnhc_2000326,Expedition,Vernay-Hopwood Chindwin Expedition of the American Museum of Natural History (1934-1935),1935-01-15,,,place,,,,Rangoon,,,
amnhc_2000326,Expedition,Vernay-Hopwood Chindwin Expedition of the American Museum of Natural History (1934-1935),1935-01-19,,,place,,,,Rangoon,,,
amnhc_2000326,Expedition,Vernay-Hopwood Chindwin Expedition of the American Museum of Natural History (1934-1935),1935-01-20,,,place,,,,Rangoon,,,
amnhc_2000326,Expedition,Vernay-Hopwood Chindwin Expedition of the American Museum of Natural History (1934-1935),1935-01-26,,,place,,,,Rangoon,,,
amnhc_2000326,Expedition,Vernay-Hopwood Chindwin Expedition of the American Museum of Natural History (1934-1935),1935-01-28,,,place,,,,Rangoon,,,
amnhc_2000326,Expedition,Vernay-Hopwood Chindwin Expedition of the American Museum of Natural History (1934-1935),1935-01-30,,,place,,,,Rangoon,,,
amnhc_2000326,Expedition,Vernay-Hopwood Chindwin Expedition of the American Museum of Natural History (1934-1935),1935-02-01,,,place,,,,Rangoon,,,
amnhc_2000326,Expedition,Vernay-Hopwood Chindwin Expedition of the American Museum of Natural History (1934-1935),1935-02-03,,,place,,,,Rangoon,,,
amnhc_2000326,Expedition,Vernay-Hopwood Chindwin Expedition of the American Museum of Natural History (1934-1935),1935-02-04,,,place,,,,Rangoon,,,
amnhc_2000326,Expedition,Vernay-Hopwood Chindwin Expedition of the American Museum of Natural History (1934-1935),1935-02-05,,,place,,,,Rangoon,,,
amnhc_2000326,Expedition,Vernay-Hopwood Chindwin Expedition of the American Museum of Natural History (1934-1935),1935-02-07,,,place,,,,Rangoon,,,
amnhc_2000326,Expedition,Vernay-Hopwood Chindwin Expedition of the American Museum of Natural History (1934-1935),1935-02-11,,,place,,,,Rangoon,,,
amnhc_2000326,Expedition,Vernay-Hopwood Chindwin Expedition of the American Museum of Natural History (1934-1935),1935-02-12,,,place,,,,Rangoon,,,
amnhc_2000326,Expedition,Vernay-Hopwood Chindwin Expedition of the American Museum of Natural History (1934-1935),1935-02-13,,,place,,,,Rangoon,,,
amnhc_2000326,Expedition,Vernay-Hopwood Chindwin Expedition of the American Museum of Natural History (1934-1935),1935-02-15,,,place,,,,Rangoon,,,
amnhc_2000326,Expedition,Vernay-Hopwood Chindwin Expedition of the American Museum of Natural History (1934-1935),1935-02-16,,,place,,,,Rangoon,,,
amnhc_2000326,Expedition,Vernay-Hopwood Chindwin Expedition of the American Museum of Natural History (1934-1935),1935-02-18,,,place,,,,Rangoon,,,
amnhc_2000326,Expedition,Vernay-Hopwood Chindwin Expedition of the American Museum of Natural History (1934-1935),1935-02-19,,,place,,,,Rangoon,,,
amnhc_2000326,Expedition,Vernay-Hopwood Chindwin Expedition of the American Museum of Natural History (1934-1935),1935-02-20,,,place,,,,Rangoon,,,
amnhc_2000326,Expedition,Vernay-Hopwood Chindwin Expedition of the American Museum of Natural History (1934-1935),1935-02-23,,,place,,,,Rangoon,,,
amnhc_2000326,Expedition,Vernay-Hopwood Chindwin Expedition of the American Museum of Natural History (1934-1935),1935-02-24,,,place,,,,Rangoon,,,
amnhc_2000326,Expedition,Vernay-Hopwood Chindwin Expedition of the American Museum of Natural History (1934-1935),1935-03-03,,,place,,,,Rangoon,,,
amnhc_2000326,Expedition,Vernay-Hopwood Chindwin Expedition of the American Museum of Natural History (1934-1935),1935-03-04,,,place,,,,Rangoon,,,
amnhc_2000326,Expedition,Vernay-Hopwood Chindwin Expedition of the American Museum of Natural History (1934-1935),1935-03-06,,,place,,,,Rangoon,,,
amnhc_2000326,Expedition,Vernay-Hopwood Chindwin Expedition of the American Museum of Natural History (1934-1935),1935-03-12,,,place,,,,Rangoon,,,
amnhc_2000326,Expedition,Vernay-Hopwood Chindwin Expedition of the American Museum of Natural History (1934-1935),1935-03-13,,,place,,,,Rangoon,,,
amnhc_2000326,Expedition,Vernay-Hopwood Chindwin Expedition of the American Museum of Natural History (1934-1935),1935-03-14,,,place,,,,Rangoon,,,
amnhc_2000326,Expedition,Vernay-Hopwood Chindwin Expedition of the American Museum of Natural History (1934-1935),1935-03-17,,,place,,,,Rangoon,,,
amnhc_2000326,Expedition,Vernay-Hopwood Chindwin Expedition of the American Museum of Natural History (1934-1935),1935-03-18,,,place,,,,Rangoon,,,
amnhc_2000326,Expedition,Vernay-Hopwood Chindwin Expedition of the American Museum of Natural History (1934-1935),1935-03-20,,,place,,,,Rangoon,,,
amnhc_2000326,Expedition,Vernay-Hopwood Chindwin Expedition of the American Museum of Natural History (1934-1935),1935-03-21,,,place,,,,Rangoon,,,
amnhc_2000326,Expedition,Vernay-Hopwood Chindwin Expedition of the American Museum of Natural History (1934-1935),1935-03-22,,,place,,,,Rangoon,,,
amnhc_2000326,Expedition,Vernay-Hopwood Chindwin Expedition of the American Museum of Natural History (1934-1935),1935-03-28,,,place,,,,Rangoon,,,
amnhc_2000326,Expedition,Vernay-Hopwood Chindwin Expedition of the American Museum of Natural History (1934-1935),1935-04-05,,,place,,,,Rangoon,,,
amnhc_2000326,Expedition,Vernay-Hopwood Chindwin Expedition of the American Museum of Natural History (1934-1935),1935-01-10,,,chronitem,Collecting had begun by McCann and Stanford. 110 mules were outfitted for the journey.,,,,,,
amnhc_2000326,Expedition,Vernay-Hopwood Chindwin Expedition of the American Museum of Natural History (1934-1935),1935-01-15,,,chronitem,Team visited and explored Jade mines.,,,,,,
amnhc_2000326,Expedition,Vernay-Hopwood Chindwin Expedition of the American Museum of Natural History (1934-1935),1935-01-26,,,chronitem,Trail to Gora crossed the upper Uyu River.,,,,,,
amnhc_2000326,Expedition,Vernay-Hopwood Chindwin Expedition of the American Museum of Natural History (1934-1935),1935-01-30,,,chronitem,"At 4200 ft above sea level, this site was the highest point reachech throughout the expedition.",,,,,,
amnhc_2000326,Expedition,Vernay-Hopwood Chindwin Expedition of the American Museum of Natural History (1934-1935),1935-02-05,,,chronitem,"Visited by Rowley and Morris; located the foot of the Naga Hills, west of the Cindwin River.",,,,,,
amnhc_2000326,Expedition,Vernay-Hopwood Chindwin Expedition of the American Museum of Natural History (1934-1935),1935-02-07,,,chronitem,"Visited by Morris and McCann, where a salt spring was found in the depth of the forest. Tracks of elephant, guar, sambar, and tiger were also found.",,,,,,
amnhc_2000326,Expedition,Vernay-Hopwood Chindwin Expedition of the American Museum of Natural History (1934-1935),1935-02-11,,,chronitem,Returned to Dalu.,,,,,,
amnhc_2000326,Expedition,Vernay-Hopwood Chindwin Expedition of the American Museum of Natural History (1934-1935),1935-02-12,,,chronitem,"Trip taken by Vernay, Morris, Hopwood, and Rowley.",,,,,,
amnhc_2000326,Expedition,Vernay-Hopwood Chindwin Expedition of the American Museum of Natural History (1934-1935),1935-02-13,,,chronitem,"Trip taken by Vernay, Morris, Hopwood, and Rowley.",,,,,,
amnhc_2000326,Expedition,Vernay-Hopwood Chindwin Expedition of the American Museum of Natural History (1934-1935),1935-02-15,,,chronitem,Returned to Dalu.,,,,,,
amnhc_2000326,Expedition,Vernay-Hopwood Chindwin Expedition of the American Museum of Natural History (1934-1935),1935-02-16,,,chronitem,"Hopwood returns to Rangoon, taking with him the specimens already collected and 58 of the mules.",,,,,,
amnhc_2000326,Expedition,Vernay-Hopwood Chindwin Expedition of the American Museum of Natural History (1934-1935),1935-02-18,,,chronitem,Small party leaves Dalu for a short trip down river.,,,,,,
amnhc_2000326,Expedition,Vernay-Hopwood Chindwin Expedition of the American Museum of Natural History (1934-1935),1935-02-19,,,chronitem,Journey continues down river.,,,,,,
amnhc_2000326,Expedition,Vernay-Hopwood Chindwin Expedition of the American Museum of Natural History (1934-1935),1935-02-20,,,chronitem,"Party divides: Vernay and Rowley continue down the stream in boats, while Morris, Raven, and McCann continue down the west bank of the Chindwin wth the mules.",,,,,,
amnhc_2000326,Expedition,Vernay-Hopwood Chindwin Expedition of the American Museum of Natural History (1934-1935),1935-02-20,,,chronitem,Reached at noon.,,,,,,
amnhc_2000326,Expedition,Vernay-Hopwood Chindwin Expedition of the American Museum of Natural History (1934-1935),1935-02-20,,,chronitem,Reached around mid afternoon.,,,,,,
amnhc_2000326,Expedition,Vernay-Hopwood Chindwin Expedition of the American Museum of Natural History (1934-1935),1935-02-23,,,chronitem,Party reconnects and travels together.,,,,,,
amnhc_2000326,Expedition,Vernay-Hopwood Chindwin Expedition of the American Museum of Natural History (1934-1935),1935-03-03,,,chronitem,Sailung is along the Chindwin. Here the party paid off the muleteers and continued the journey in twin dugouts connected by bamboo platforms.,,,,,,
amnhc_2000326,Expedition,Vernay-Hopwood Chindwin Expedition of the American Museum of Natural History (1934-1935),1935-03-04,,,chronitem,"Vernay and Rowley met the rest of the party here, having gone ahead the previous day.",,,,,,
amnhc_2000326,Expedition,Vernay-Hopwood Chindwin Expedition of the American Museum of Natural History (1934-1935),1935-03-06,,,chronitem,"Vernay, Morris, Raven, and Rowley leave for Hahti to visit the Naga head hunters.",,,,,,
amnhc_2000326,Expedition,Vernay-Hopwood Chindwin Expedition of the American Museum of Natural History (1934-1935),1935-03-10,,,chronitem,"Equipment is loaded onto the twin dugouts and the entire part proceeded down the Chindwin. Collecting was carried on, on both sides of the river.",,,,,,
amnhc_2000326,Expedition,Vernay-Hopwood Chindwin Expedition of the American Museum of Natural History (1934-1935),1935-03-12,,,chronitem,Camp pitched on the west side of the river.,,,,,,
amnhc_2000326,Expedition,Vernay-Hopwood Chindwin Expedition of the American Museum of Natural History (1934-1935),1935-03-13,,,chronitem,Party spent the night in Moklok.,,,,,,
amnhc_2000326,Expedition,Vernay-Hopwood Chindwin Expedition of the American Museum of Natural History (1934-1935),1935-03-14,,,chronitem,Arrived in the afternoon and continued onward.,,,,,,
amnhc_2000326,Expedition,Vernay-Hopwood Chindwin Expedition of the American Museum of Natural History (1934-1935),1935-03-14,,,chronitem,Camp pitched on a sandbank.,,,,,,
amnhc_2000326,Expedition,Vernay-Hopwood Chindwin Expedition of the American Museum of Natural History (1934-1935),1935-03-17,,,chronitem,Party took use of Tamanthi's post and telegraph offices to reconnect with civilization.,,,,,,
amnhc_2000326,Expedition,Vernay-Hopwood Chindwin Expedition of the American Museum of Natural History (1934-1935),1935-03-18,,,chronitem,Party traveled down stream collecting on both sides of the river. Sinniang was reached by evening. Night travel down the river was continued with the use of head lamps.,,,,,,
amnhc_2000326,Expedition,Vernay-Hopwood Chindwin Expedition of the American Museum of Natural History (1934-1935),1935-03-20,,,chronitem,Night camp pitched at Maungkan.,,,,,,
amnhc_2000326,Expedition,Vernay-Hopwood Chindwin Expedition of the American Museum of Natural History (1934-1935),1935-03-21,,,chronitem,"Vernay and Raven left in small boats for a quick run to Homalin, while the rest of part followed more leisurely (arriving the evening of March 22), collecting along the way.",,,,,,
amnhc_2000326,Expedition,Vernay-Hopwood Chindwin Expedition of the American Museum of Natural History (1934-1935),1935-03-21,,,chronitem,Night camp pitched at Kawya.,,,,,,
amnhc_2000326,Expedition,Vernay-Hopwood Chindwin Expedition of the American Museum of Natural History (1934-1935),1935-03-22,,,chronitem,Rest of party arrives.,,,,,,
amnhc_2000326,Expedition,Vernay-Hopwood Chindwin Expedition of the American Museum of Natural History (1934-1935),1935-03-28,,,chronitem,"Party boarded a steamer and arrived in Mawlaik in the evening. Here, another steamer was boarded.",,,,,,
amnhc_2000326,Expedition,Vernay-Hopwood Chindwin Expedition of the American Museum of Natural History (1934-1935),1935-04-05,,,chronitem,Party arrives. (2),,,,,,
amnhc_2000326,Expedition,Vernay-Hopwood Chindwin Expedition of the American Museum of Natural History (1934-1935),1935,,,resourcerelation,,,,,,,
amnhc_2000327,Expedition,American Museum-Sinclair Dinosaur Expedition,1935,,,resourcerelation,,,,,,,
amnhc_2000328,Expedition,Sage West China Expedition (1934),1935,,,resourcerelation,,,,,104.195397,35.86166,China
amnhc_2000329,Expedition,American Museum-Hispaniola Expedition (1935),1935,,,existdates,,,,"Haiti, Dominican Republic",-70.162651,18.735693,Dominican Republic
amnhc_2000330,Expedition,AMNH-Cornell University Expedition,1935,,,existdates,,,,"United States (15,000 mile tour)",-95.712891,37.09024,United States
amnhc_2000331,Expedition,Colombia Entomological Expedition,1935,,,existdates,,,,Colombia,-74.297333,4.570868,Colombia
amnhc_2000333,Expedition,Davison Alberta Expedition,1935,,,existdates,,,,"Entrance, Alberta, Canada, Jasper National Park",,,
amnhc_2000334,Expedition,Harriman Idaho Expedition,1935,,,existdates,,,,"Idaho, Wyoming",-114.742041,44.068202,Idaho
amnhc_2000335,Expedition,Morden Hawaii Expedition,1935,,,existdates,,,,Hawaiian Islands,-155.665857,19.898682,Hawaii
amnhc_2000336,Expedition,Childs Frick Nevada Expedition,1935,,,existdates,,,,Nevada,-116.419389,38.80261,Nevada
amnhc_2000337,Expedition,Preston California Expedition,1935,,,existdates,,,,California,-119.417932,36.778261,California
amnhc_2000338,Expedition,Scarritt Expedition (3rd : 1935),1935,,,existdates,,,,"Sweetgrass County, Montana",-110.362566,46.879682,Montana
amnhc_2000339,Expedition,Snyder Colorado Expedition,,1935,1936,existdates,,,,Colorado,-105.782067,39.550051,Colorado
amnhc_2000340,Expedition,Vaillant Mexico Expeditions (1928-1936),1936,,,existdates,,,,Colorado,-105.032363,34.97273,New Mexico
amnhc_2000341,Expedition,Alberta-British Columbia Expedition (1st : 1936),1936,,,existdates,,,,"Alberta, British Columbia",71.876519,-6.343194,British Indian Ocean Territory
amnhc_2000342,Expedition,Bennett Expedition to Peru (3rd : 1936),1936,,,existdates,,,,"Alberta, British Columbia",-75.015152,-9.189967,Peru
amnhc_2000343,Expedition,Brown Vertebrate Palaeontology Expedition,1936,,,existdates,,,,"Arizona, Utah, and Idiana",,,
amnhc_2000344,Expedition,William D. Campbell African Expedition of the American Museum of Natural History (1936-1937),,1936,1937,existdates,,,,"East Africa, Belgian Congo",21.758664,-4.038333,Congo [DRC]
amnhc_2000345,Expedition,The F. T. Davison India Expedition,1936,,,existdates,,,,"India, Nepal",78.96288,20.593684,India
amnhc_2000346,Expedition,"Fleischmann-Clark, American Museum, Indo-China Expedition (1936)",1936,,,existdates,,,,Southern Indo-China (Vietnam),108.277199,14.058324,Vietnam
amnhc_2000347,Expedition,Frick Alaska Expedition,1936,,,existdates,,,,"Fairbanks, Alaska",-154.493062,63.588753,Alaska
amnhc_2000348,Expedition,Lerner Cape Breton Expedition (1st : 1936),1936,,,existdates,,,,"Cape Breton, Wedgeport, Nova Scotia",-24.013197,16.002082,Cape Verde
amnhc_2000349,Expedition,Morden Expedition to Brazil,1936,,,existdates,,,,"Brazil, Ecuador",-51.92528,-14.235004,Brazil
amnhc_2000350,Expedition,Newsom-Watson Anticosti Island Expedition,1936,,,existdates,,,,"Anticosti Island, Canada",-106.346771,56.130366,Canada
amnhc_2000351,Expedition,Panama Expedition,1936,,,existdates,,,,Panama Canal,-80.782127,8.537981,Panama
amnhc_2000352,Expedition,Rainbow Bridge-Monument Valley Expedition,1936,,,existdates,,,,"Rainbow Bridge-Monument Valley, Arizona and Southern Utah",-111.093731,34.048928,Arizona
amnhc_2000353,Expedition,Rumsey British Columbia Expedition,1936,,,existdates,,,,British Columbia,71.876519,-6.343194,British Indian Ocean Territory
amnhc_2000354,Expedition,Scarritt Expedition to Rocky Mountains,1936,,,existdates,,,,"Sweet Grass County, Montana",-110.362566,46.879682,Montana
amnhc_2000355,Expedition,American Museum Yukon Territory-Alaskan Expedition (1936),1936,,,existdates,,,,Alaska (Mt. McKinley Region) and Yukon Territory,71.876519,-6.343194,British Indian Ocean Territory
amnhc_2000356,Expedition,Stillman-Durrell Kenai Peninsula Expedition,1936,,,existdates,,,,"Kenai Peninsula, Alaska",-154.493062,63.588753,Alaska
amnhc_2000357,Expedition,Bird Chilean Expedition,1936,,,existdates,,,,"Kenai Peninsula, Alaska",-154.493062,63.588753,Alaska
amnhc_2000358,Expedition,Templeton Crocker Pacific Expedition (2nd : 1936-1937),1936,,,existdates,,,,"Kenai Peninsula, Alaska",-154.493062,63.588753,Alaska
amnhc_2000359,Expedition,William D. Campbell African Expedition of the American Museum of Natural History (1936-1937),1936,,,existdates,,,,"Kenai Peninsula, Alaska",-154.493062,63.588753,Alaska
amnhc_2000360,Expedition,Mead Bali Expedition,1936,,,existdates,,,,"Kenai Peninsula, Alaska",-154.493062,63.588753,Alaska
amnhc_2000361,Expedition,Patterson Grand Canyon Expedition of the American Museum of Natural History,1937,,,existdates,,,,"Islands of Colorado River at Grand Canyon, Arizona (Shiva's Temple)",-105.782067,39.550051,Colorado
amnhc_2000362,Expedition,Badlands Expedition,1937,,,existdates,,,,"Big Badlands, South Dakota",-99.901813,43.969515,South Dakota
amnhc_2000363,Expedition,Chapin African Expedition,1937,,,existdates,,,,"Lake Albert, Albert National Park, Uganda",32.290275,1.373333,Uganda
amnhc_2000606,Expedition,Bird Study Trip to Peru,1965,,,existdates,,,,"Machu Picchu, Purichuco, Pachacamac sites, Huaca Prieta",-75.015152,-9.189967,Peru
amnhc_2000607,Expedition,Bogert Field Trip to Ceylon,1965,,,existdates,,,,Ceylon,,,
amnhc_2000608,Expedition,Gould Field Trip to Australia,1965,,,existdates,,,,Ceylon,133.775136,-25.274398,Australia
amnhc_2000609,Expedition,Lanyon Field Trip to West Indies,1965,,,existdates,,,,"St. Lucia, Haiti, Grand Cayman Islands in the West Indies",-80.566956,19.513469,Cayman Islands
amnhc_2000610,Expedition,Turnbull Field Trip to Africa,1965,,,existdates,,,,"St. Lucia, Haiti, Grand Cayman Islands in the West Indies",22.937506,-30.559482,South Africa
amnhc_2000611,Expedition,"Bird Field Trip to Argentina, Chile and Peru",1966,,,existdates,,,,"Patagonia, Santa Cruz River, Northern Chile, Northern Peru",-71.542969,-35.675147,Chile
amnhc_2000612,Expedition,Colbert Field Trip to Western U.S.,1966,,,existdates,,,,"West Texas, New Mexico, Arizona, Utah",,,U.S. Minor Outlying Islands
amnhc_2000613,Expedition,Expedition to Guatemala,1966,,,existdates,,,,"Rio Usumacinta basin, Guatemala",-90.230759,15.783471,Guatemala
amnhc_2000614,Expedition,Wyoming Field Trip,1966,,,existdates,,,,Central Wyoming (Cretaceous Mesaverde Formation),-107.290284,43.075968,Wyoming
amnhc_2000615,Expedition,Bogert Expedition to Mexico,1967,,,existdates,,,,"Sierra Madre del Sur, Oaxaca, Mexico",-105.032363,34.97273,New Mexico
amnhc_2000616,Expedition,Expedition to Australia,1967,,,existdates,,,,"Barrow Island, Australia",133.775136,-25.274398,Australia
amnhc_2000617,Expedition,Martin Martinique Expedition,1967,,,existdates,,,,"Martinique, West Indies",-61.024174,14.641528,Martinique
amnhc_2000618,Expedition,Rozen Field Trips to Arizona and South Africa,1967,,,existdates,,,,"Arizona, South Africa",22.937506,-30.559482,South Africa
amnhc_2000619,Expedition,Short Field Trip to California and Mexico,1967,,,existdates,,,,"California, Mexico",-119.417932,36.778261,California
amnhc_2000620,Expedition,Stucker Field Trip to North Carolina,1967,,,existdates,,,,"Chatham County, North Carolina - a clay pit",-79.0193,35.759573,North Carolina
amnhc_2000621,Expedition,Expedition to Mozambique,1968,,,existdates,,,,Mozambique,35.529562,-18.665695,Mozambique
amnhc_2000622,Expedition,Gould Second Field Trip to Australia,1968,,,existdates,,,,Australia,133.775136,-25.274398,Australia
amnhc_2000623,Expedition,Van Deusen Expedition to Australia and New Guinea,1968,,,existdates,,,,"Australia, New Guinea",143.95555,-6.314993,Papua New Guinea
amnhc_2000624,Expedition,Zweifel Field Trip to New Guinea,1968,,,existdates,,,,New Guinea,143.95555,-6.314993,Papua New Guinea
amnhc_2000625,Expedition,Brush Field Trip to Mexico,1969,,,existdates,,,,"Guerrero, Mexico",-105.032363,34.97273,New Mexico
amnhc_2000626,Expedition,Gould Field Trip to Australia,1969,,,existdates,,,,"Guerrero, Mexico",133.775136,-25.274398,Australia
amnhc_2000627,Expedition,Expedition to Antarctica,1969,,,existdates,,,,"Guerrero, Mexico",-0.071389,-75.250973,Antarctica
amnhc_2000628,Expedition,Alpha Helix Expedition to New Guinea,1970,,,existdates,,,,New Guinea,143.95555,-6.314993,Papua New Guinea
amnhc_2000629,Expedition,American Museum French Polynesia Expedition,1970,,,existdates,,,,"Rapa, Tuamotu Archipelago",-149.406843,-17.679742,French Polynesia
amnhc_2000630,Expedition,Bird Field Trip to Chile,1970,,,existdates,,,,"Fell's Cave, Southern Chile",-71.542969,-35.675147,Chile
amnhc_2000631,Expedition,Dupree Field Trip to Afghanistan,1970,,,existdates,,,,Afghanistan,67.709953,33.93911,Afghanistan
amnhc_2000632,Expedition,Expedition to Bahamas,1970,,,existdates,,,,"Bahamas, Tektite ll underwater, plus ongoing work with Lerner Marine Laboratory in Bimini coral reef fish communities",-77.39628,25.03428,Bahamas
amnhc_2000633,Expedition,Expedition to Virgin Islands,1970,,,existdates,,,,Virgin Islands,-64.639968,18.420695,British Virgin Islands
amnhc_2000634,Expedition,Friedman South West Africa Expedition,1970,,,existdates,,,,South West Africa,22.937506,-30.559482,South Africa
amnhc_2000635,Expedition,Rozen Field Trip to Chile,1970,,,existdates,,,,"Atacama Desert, Chile",-71.542969,-35.675147,Chile
amnhc_2000636,Expedition,Myers Field Trip to Panama and Colombia,1970,,,existdates,,,,"Atacama Desert, Chile",-74.297333,4.570868,Colombia
amnhc_2000637,Expedition,Expedition to Guatemala,1970,,,existdates,,,,"Atacama Desert, Chile",-90.230759,15.783471,Guatemala
amnhc_2000638,Expedition,Jane Belo Fund Expedition,1970,,,existdates,,,,"Atacama Desert, Chile",-71.542969,-35.675147,Chile
amnhc_2000639,Expedition,Keith Field Trip to Liberia,1971,,,existdates,,,,"Mt. Nimba area, Liberia",-9.429499,6.428055,Liberia
amnhc_2000640,Expedition,Kirsteuer Field Trip to North Africa,1971,,,existdates,,,,Tunisia,22.937506,-30.559482,South Africa
amnhc_2000641,Expedition,Lanyon Expedition to Argentina and Brazil,1971,,,existdates,,,,"Argentina, Brazil",-63.616672,-38.416097,Argentina
amnhc_2000642,Expedition,Tedford Field Trip to Australia,1971,,,existdates,,,,"Lake Callabona, South Australia",133.775136,-25.274398,Australia
amnhc_2000643,Expedition,Bird Canal Zone Field Trip,1971,,,existdates,,,,"Lake Callabona, South Australia",133.775136,-25.274398,Australia
amnhc_2000644,Expedition,Mozambique Field Trip,1971,,,existdates,,,,"Lake Callabona, South Australia",35.529562,-18.665695,Mozambique
amnhc_2000645,Expedition,Musser Field Trip to Southern Asia,1971,,,existdates,,,,"Lake Callabona, South Australia",133.775136,-25.274398,Australia
amnhc_2000646,Expedition,Rio Negro Expedition,1972,,,existdates,,,,"Upper Rio Negro River, Venezuela",-66.58973,6.42375,Venezuela
amnhc_2000647,Expedition,Ekholm Mexican Expedition,1973,,,existdates,,,,"Tabasco, Chiapas, Yucatan, Mexico",-105.032363,34.97273,New Mexico
amnhc_2000648,Expedition,Mead Field Trip to New Guinea,1973,,,existdates,,,,"Papua, New Guinea",143.95555,-6.314993,Papua New Guinea
amnhc_2000649,Expedition,Newell Expedition to Northwest Africa,1973,,,existdates,,,,"Papua, New Guinea",22.937506,-30.559482,South Africa
amnhc_2000650,Expedition,Rozen Field Trip to Brazil,1973,,,existdates,,,,Brazil,-51.92528,-14.235004,Brazil
amnhc_2000651,Expedition,Allahdino Expeditions,,1973,1975,existdates,,,,"Indus Valley, Pakistan",69.345116,30.375321,Pakistan
amnhc_2000652,Expedition,Thomas Field Trips to Nevada and Georgia,1973,,,existdates,,,,"Gatecliff Shelter and Toyabe Range, and Monitor Valley, etc., Nevada",-36.587909,-54.429579,South Georgia and the South Sandwich Islands
amnhc_2000653,Expedition,Expedition to Panama,1974,,,existdates,,,,"Cerro Tacarcuna, Panama",-80.782127,8.537981,Panama
amnhc_2000654,Expedition,Musser Field Trips to Indonesia,1974,,,existdates,,,,"Cerro Tacarcuna, Panama",113.921327,-0.789275,Indonesia
amnhc_2000655,Expedition,Newell Expeditions to Tunisia,1974,,,existdates,,,,Southern Tunisia,9.537499,33.886917,Tunisia
amnhc_2000656,Expedition,"Tattersall Field Trip to Madagascar, Comoro Islands",1974,,,existdates,,,,"Madagascar, Comoro Islands",,,
amnhc_2000657,Expedition,Myers Poison Dart Frog Field Trip,,1974,1978,existdates,,,,"Ecuador, Peru, Colombia",-74.297333,4.570868,Colombia
amnhc_2000658,Expedition,Carneiro Field Trip to Brazil,1975,,,existdates,,,,Central Brazil,-51.92528,-14.235004,Brazil
amnhc_2000659,Expedition,Vuilleumier Field Trip to Peru and Colombia,1975,,,existdates,,,,"Peru (Andes), Colombia",-74.297333,4.570868,Colombia
amnhc_2000660,Expedition,Diamond Field Trip to Solomon Islands and New Guinea,1976,,,existdates,,,,"Solomon Islands, New Guinea",160.156194,-9.64571,Solomon Islands
amnhc_2000661,Expedition,Dickerman Field Trip to South America,1976,,,existdates,,,,"Solomon Islands, New Guinea",160.156194,-9.64571,Solomon Islands
amnhc_2000662,Expedition,Vuilleumier Field Trip to Iran and Kashmir,1976,,,existdates,,,,"Iran, Kashmir",53.688046,32.427908,Iran
amnhc_2000663,Expedition,Amadon Field Trip to Africa,1977,,,existdates,,,,Africa,22.937506,-30.559482,South Africa
amnhc_2000664,Expedition,Lanyon Field Trip to Georgia,1977,,,existdates,,,,"St. Catherine's Island, Georgia",-36.587909,-54.429579,South Georgia and the South Sandwich Islands
amnhc_2000665,Expedition,Schaeffer Field Trip to the Arctic,1977,,,existdates,,,,Ellesmere Island,,,
amnhc_2000666,Expedition,Short Field Trip to Mauritius and Seychelles,1977,,,existdates,,,,Mauritius and Seychelles,55.491977,-4.679574,Seychelles
amnhc_2000667,Expedition,Expedition to Argentina,1978,,,existdates,,,,Argentine Patagonia,-63.616672,-38.416097,Argentina
